"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Europe & Central Asia","ECS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","1387801445.922","1816536157.14","2109157583.39","2211065182.06","3446953880.05","7629769589.868","7796786377.042","10447382278.188","13060027637.002","16399054065.918","19146456213.59","17825550973.575","17132685337.3869","15275356623.142","14903811795.881","14841197253.835","18836664813.335","23867193762.91","26496697546.52","28925257787.07","34462181487.79","34372087317.89","36849183949.65","35571052037.7464","40061507744.3255","39009280906.6861","39615952714.4339","44323526108.1137","48497797916.3937","45045262346.852","44524831098.8864","45725962539.4455","49870011556.7266","60152376652.4251","74425353412.1974","83900620681.5441","95940854184.479","121913193423.15","142234603580.86","129984466762.257","132777727873.438","149225842449.517","149228331361.422","166378436231.321","167218871629.629","149910899600.862","150026514078.233","159605646829.194","",
"Europe & Central Asia","ECS","Personal transfers, receipts (BoP, current US$)","BX.TRF.PWKR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44310207146.4359","45013116261.5575","40010763705.0842","38421096805.2509","43478870947.2138","",
"Europe & Central Asia","ECS","Secondary income receipts (BoP, current US$)","BX.TRF.CURR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136581249916.006","133506714945.892","123738042562.361","113630765011.883","125533382301.266","148575531608.208","188388120535.357","205126437112.657","237419391341.588","254054604213.946","289541532299.415","329459214861.902","284545746293.671","280153625378.454","330154309759.752","329691601741.365","356804902628.955","376612007397.433","339971337575.22","340399296277.774","368878913713.938","",
"Europe & Central Asia","ECS","Portfolio equity, net inflows (BoP, current US$)","BX.PEF.TOTL.CD.WD","","","","","","","","-19487887.7904381","91345516.2958693","124746493.747395","273629405.004966","695165693.259505","1558981379.25957","383400730.885834","15332375.7633829","729168346.162089","878139236.20974","1645976421.31099","1839366553.97204","2109687423.496","1327128772.99252","2060479811.50813","971608163.420967","6255055981.34721","5115156824.34246","15132576541.7364","30803959993.8644","28661231023.5139","22182820691.9471","50908604915.6149","13607100178.6297","21038866110.8099","28582156031.908","80191240196.9633","27097375755.9141","35257774825.3253","73610149060.1454","59804644646.7768","237068244600.32","265661057145.479","355914979744.744","187737436845.584","141410911823.677","242675865879.341","327245115536.76","581919149616.065","543395414992.863","401526194020.346","-179190175705.492","393112987222.405","372691874376.818","119929576117.431","399490335816.878","571615381694.705","762520497891.503","806475934292.763","208556436954.57","870376376563.677","",
"Europe & Central Asia","ECS","Primary income on FDI, payments (current US$)","BX.KLT.DREM.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.695014937184027","0.603708844120785","0.564651813809588","0.650927243393588","0.730604240298109","0.499070590139718","0.38305637910776","0.518721362566932","0.46455891005475","0.502774818145269","0.539495931847027","0.478122000709268","0.42382510415703","0.474317008470818","0.308417222273632","0.506108777598573","0.603108114916775","0.749438759847135","0.949176486102926","1.2972058149857","1.25227018647066","0.929158598783867","0.761794955999846","0.924037619446848","0.928160090026924","1.25780204804785","1.18905698513415","1.54587078332675","2.73331396532555","3.99733621552577","7.66948480939908","3.65079723123532","3.70304222041534","2.77976774681172","2.81073135746134","6.01555142316918","6.88560776584818","8.79192126422069","5.3005562290141","2.85647732776004","3.31193235545554","4.28817797098098","3.95445090784582","3.0136557092075","2.16791972290508","4.0004855851049","4.98772247669058","3.24855179841588","",
"Europe & Central Asia","ECS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","4093872126.72773","5503643435.79766","6156589235.83906","8998721506.54837","11653464313.7074","9280403268.16897","7404833783.00275","11352770431.8449","12417196969.1599","16485026703.4508","20030470198.8878","15856116173.089","13543690661.6776","15219683616.7416","9536820212.75181","16148230981.402","26264259828.4007","40304550261.8503","56920831985.4997","79474545578.0002","97646849040.9475","75078191083.2854","71807754268.4352","80543771779.4704","84635354627.9222","132094991113.361","127625206425.145","157824796574.712","281738406061.785","413155605895.437","748984292512.905","359089380854.751","409040103237.313","374057805570.715","441171507999.562","1005626214322.14","1246199548378.04","1860887242814.26","1233998060939.94","586087958684.039","692369170901.472","999840901375.33","882974842623.16","701162440072.133","508820894428.37","811340900223.559","1007484203131.02","692754686234.564","",
"Europe & Central Asia","ECS","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","22.2970008317106","25.3120719080945","26.139545861299","26.0281222691027","25.4827233817101","23.7816250790068","24.730463997866","26.2319238557322","27.1686231524806","27.7620934712143","28.8551072629314","30.3576994440122","30.8400621816351","30.4586338758471","30.2362836476456","30.442733250005","31.3662638664705","31.150979058462","32.145247050094","32.4490215506492","32.6471232436675","31.6103468166636","31.4234305972708","30.4389786915871","29.0379569918507","27.8706044790606","26.8516254570639","26.7738578754683","25.7582304845476","24.3208823028859","23.6457677998069","22.6322933655738","22.0067320278741","21.9180405044602","20.7165865888062","20.9692154730755","20.3573301299048","20.3479832292524","19.9466355298637","19.3611522139442","19.2104177609589","19.725479277733","",
"Europe & Central Asia","ECS","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","36.6168165402317","34.6345239217966","32.174102314097","33.661920607325","34.2163911691778","34.1963035029319","32.3215290114696","30.3149135915035","30.0453256792507","28.8571332566172","26.3326255266985","25.5158931776788","26.7663933884868","27.5245624240137","25.853766861947","25.0570660542071","23.7059131590921","24.1666762468737","24.760384258999","24.3520653589603","24.0663601102176","24.0215299994625","22.8298326886227","21.8284241183098","22.0887253870291","22.200018356527","21.6442376898532","21.1067268975951","22.0373105577547","21.914135523592","21.6516296823059","21.8998965970357","22.9292964002575","20.6555125423163","21.7971726730554","21.3236767885817","21.0187983146465","19.8880895888762","19.4662768543205","18.6487538969923","17.8631681067028","18.369036652041","",
"Europe & Central Asia","ECS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","576540200153.505","629795063270.794","723355048781.18","888675192692.08","1125728297191.13","1326721910226.17","1298379315216.06","1254863886981.74","1195250397861.55","1233353761020.8","1284258671206.38","1537141378574.26","1835292547975.77","2065365046260.51","2228708319774.06","2711600111845.15","2728320785210.67","2924741418084.01","2746726385790.47","2936119415516.79","3582762334656.89","3750728918458.77","3785273390391.75","3911039064587.1","3981857468259.22","4221278101150.22","4239635210139.16","4450393684970.36","5339462932144.16","6634835373923.58","7535076051471.81","8808047626634.5","10659808396532.6","11635706079895.9","8975125953008.79","9893563807232.79","11569362910386.7","11221365414541.1","11635830178208.9","11897136855187.1","10450504227015.5","10374940857130","11328505643845.7","",
"Europe & Central Asia","ECS","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","64640883.9311163","58839778.9629392","82872928.1168157","457587770.854708","640199730.386832","755342569.709824","905767937.162548","1048307415.02276","1416651234.50091","1550934031.1196","1773388926.89813","2164650835.87715","2595715844.73642","2974460001.33282","2885956183.95863","2488477969.54346","2884749792.91326","2570351626.69243","2848125750.46736","3604732718.42815","5315873667.97139","6265517230.39632","6657510616.67412","9363349732.69965","9292520482.73638","10628539046.8966","11084241018.5139","13143676988.6221","14817875559.8858","16050739847.3163","16093629800.3949","17345724033.3405","23024779773.3385","25319936534.9125","26190839557.007","29844581793.9055","33910317717.9239","57726563763.9568","69669066832.1523","71135835962.6202","87074719159.6535","97423894256.6822","96060608536.3045","101699604199.103","116511384507.282","116385855117.402","126987684600.098","142414785448.094","142390663706.158","141125252207.711","152908453313.123","",
"Europe & Central Asia","ECS","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","120024469718.764","139072748744.578","172409499013.125","209600445499.718","247453887078.334","235680472135.979","227214470600.688","218897370518.648","217882632602.331","231052587625.098","283463290127.558","341278989398.355","368985666247.368","385978462291.225","485396610613.837","493529238607.954","560288930596.292","531293073562.263","561943883589.993","655178920061.541","689727813661.368","705052911535.249","750020864283.936","785115495259.104","815686399910.131","836968614908.12","915008069967.578","1081965758168.49","1308872552353.22","1445873849885.97","1617308828547.42","1939056058404.99","2173270406352.72","1899596761793.89","1964834177550.55","2223575495450.97","2231465751571.25","2414098710470.34","2575128100499.82","2393917288778.94","2420175694770.72","2625863940821.16","",
"Europe & Central Asia","ECS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","420279658624.693","461826954553.688","532000318454.874","642732689434.9","801067113448.78","918322449194.073","867883943549.878","831321288772.75","809334788095.059","837394847649.284","875085812320.179","1048843685853.75","1252478601572.8","1394073805462.29","1478082934661.78","1762279955733.1","1738419525880.45","1842352089068.89","1687861643120.67","1911928769859.91","2363561539159.86","2463418271019.77","2466567189010.83","2506592020609.67","2488622049392.33","2615956631009.51","2635731805316.33","2788261831913.5","3334160795299.84","4078013865395.39","4496026877328.27","5152912926567.67","6046702256592.16","6881739598730.97","5220629724913.49","5967006857793.59","7134281659553.23","6927452500312.54","7161706435080.62","7221518425102.21","6229830672772.26","6162609910635.61","6792378407332.06","",
"Europe & Central Asia","ECS","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","3.15973357829722","3.88841308123834","","","7.42943495211531","7.06709628331527","7.51958917775676","7.53932541521948","8.05326082474917","8.85027541302526","11.207051920402","10.4626610544282","7.75346692444213","7.93319141891215","8.72369811042781","9.43910924957373","9.00363229166695","12.6189663391439","13.3649709609305","13.125314604287","13.3598149707211","12.9523063397835","13.6726712159183","14.1666460160988","15.7473565879165","16.5075746696619","15.0813643108829","15.2430924469863","14.6783462908645","14.9097120585412","14.4897892897096","13.9922722108974","13.5382083306196","13.3892410967798","13.2277351025823","12.6570649821436","",
